id,suburb,state,postcode,latitude,longitude
230,ANU,ACT,0200,-35.2777,149.119
21820,Australian National University,ACT,0200,-35.2776999,149.118527
232,Darwin,NT,0800,-12.3932794,130.7766611
24049,Darwin City,NT,0800,-12.3932794,130.7766611
233,Darwin,NT,0801,-12.4634403,130.8456418
24055,Wagait Beach,NT,0803,-12.43399126,130.7459083
234,Parap,NT,0804,-12.4324801,130.8462536
235,Alawa,NT,0810,-12.38,130.873
236,Brinkin,NT,0810,-12.37,130.867
237,Casuarina,NT,0810,-12.373333,130.881667
19972,Coconut Grove,NT,0810,-12.3989,130.852
239,Jingili,NT,0810,-12.386667,130.875278
240,Lee Point,NT,0810,-12.339444,130.893056
19973,Lyons,NT,0810,-12.3603,130.889
241,Millner,NT,0810,-12.391111,130.863208
242,Moil,NT,0810,-12.388889,130.879167
19974,Muirhead,NT,0810,-12.3583,130.896
243,Nakara,NT,0810,-12.369444,130.878056
244,Nightcliff,NT,0810,-12.383,130.849
245,Rapid Creek,NT,0810,-12.380833,130.862222
246,Tiwi,NT,0810,-12.363333,130.880278
247,Wagaman,NT,0810,-12.3825,130.885
248,Wanguri,NT,0810,-12.3725,130.887778
249,Casuarina,NT,0811,-12.373333,130.881667
19975,Anula,NT,0812,-12.3928,130.89
19976,Buffalo Creek,NT,0812,-12.3464,130.921
19977,Holmes,NT,0812,-12.3961,130.921
251,Karama,NT,0812,-12.401069,130.916889
252,Leanyer,NT,0812,-12.379444,130.8975
253,Malak,NT,0812,-12.393,130.904
254,Marrara,NT,0812,-12.398333,130.88
255,Northlakes,NT,0812,-12.3958,130.895
256,Sanderson,NT,0812,-12.3889,130.898
257,Woodleigh Gardens,NT,0812,-12.3794,130.898
258,Wulagi,NT,0812,-12.384444,130.893056
24056,Karama,NT,0813,-19.4914,132.551
259,Sanderson,NT,0813,-19.4914,132.551
260,Nightcliff,NT,0814,-12.383,130.849
261,Charles Darwin University,NT,0815,-12.3718,130.869
262,Bagot,NT,0820,-12.411487,130.85541
263,Bayview,NT,0820,-12.4403118,130.860162
264,Charles Darwin,NT,0820,-12.4359223,130.8786503
265,Coonawarra,NT,0820,-12.429722,130.911667
266,Cullen Bay,NT,0820,-12.4533181,130.8250685
19978,Darwin DC,NT,0820,-12.4634,130.846
268,Darwin International Airport,NT,0820,-12.4154,130.883
269,Darwin MC,NT,0820,-12.3964,130.904
270,East Point,NT,0820,-12.410833,130.822222
19979,Eaton,NT,0820,-12.4256,130.865
271,Fannie Bay,NT,0820,-12.425,130.836389
272,Larrakeyah,NT,0820,-12.458611,130.821667
273,Ludmilla,NT,0820,-12.414524,130.8500471
274,Parap,NT,0820,-12.4324801,130.8462536
275,Raaf Base Darwin,NT,0820,-12.4253,130.864
276,Stuart Park,NT,0820,-12.448611,130.841667
277,The Gardens,NT,0820,-12.448611,130.836389
278,The Narrows,NT,0820,-12.427778,130.860556
279,Winnellie,NT,0820,-12.428889,130.869722
280,Woolner,NT,0820,-12.437778,130.8475
281,Winnellie,NT,0821,-12.428889,130.869722
282,Acacia Hills,NT,0822,-12.7541536,131.1489404
19980,Angurugu,NT,0822,-13.9812,136.461
19981,Anindilyakwa,NT,0822,-13.861,136.441
19982,Annie River,NT,0822,-14.4942,143.751
19983,Bathurst Island,NT,0822,-11.7365,130.431
286,Bees Creek,NT,0822,-12.555285,131.059105
19984,Belyuen,NT,0822,-12.5382,130.683
19985,Black Jungle,NT,0822,-12.5233,131.207
19986,Blackmore,NT,0822,-12.741,130.933
287,Border Store,NT,0822,-12.4244,132.964
19987,Burrundie,NT,0822,-13.4511,131.387
19988,Bynoe,NT,0822,-12.8006,130.613
19989,Bynoe Harbour,NT,0822,-12.6605,130.587
19990,Camp Creek,NT,0822,-13.1735,130.932
19991,Channel Island,NT,0822,-12.5532,130.866
19992,Charles Darwin,NT,0822,-12.4359,130.879
19993,Charlotte,NT,0822,-12.7152,130.886
19994,Claravale,NT,0822,-14.4956,131.353
19995,Cobourg,NT,0822,-11.3952,132.268
19996,Collett Creek,NT,0822,-12.8628,130.95
19997,Coomalie Creek,NT,0822,-13.0603,131.106
288,Cox Peninsula,NT,0822,-12.4470329,130.7412751
289,Croker Island,NT,0822,-11.1764,132.531
24057,Daly,NT,0822,-12.435556,130.748056
290,Daly River,NT,0822,-13.7128168,130.6872034
291,Darwin MC,NT,0822,-12.4581,130.84
19998,Darwin River Dam,NT,0822,-12.8947,131.14
19999,Delissaville,NT,0822,-12.5382,130.683
20000,Douglas-Daly,NT,0822,-13.8005,131.344
20001,East Arm,NT,0822,-12.4794,130.914
20002,East Arnhem,NT,0822,-12.2535,136.837
20003,Elrundie,NT,0822,-12.4796,130.96
20004,Eva Valley,NT,0822,-13.1239,131.007
20005,Finniss Valley,NT,0822,-13.0245,130.942
23937,Fleming,NT,0822,-12.435556,130.748056
20006,Fly Creek,NT,0822,-12.8012,131.069
20007,Freds Pass,NT,0822,-12.5398,131.055
20008,Galiwinku,NT,0822,-12.0247,135.568
20009,Glyde Point,NT,0822,-12.1797,131.08
295,Goulbourn Island,NT,0822,-11.614,133.397
20010,Goulburn Island,NT,0822,-11.614,133.397
20011,Gunbalanya,NT,0822,-12.3255,133.055
296,Gunn Point,NT,0822,-12.2078463,131.0331717
297,Hayes Creek,NT,0822,-13.5833,131.46
20012,Hidden Valley,NT,0822,-12.4447,130.912
20013,Hotham,NT,0822,-12.344,131.406
20014,Hughes,NT,0822,-12.6884,131.101
20015,Kakadu,NT,0822,-12.6661,132.894
20016,Koolpinyah,NT,0822,-12.3225,131.138
20017,Lake Bennett,NT,0822,-12.9592,131.165
299,Lambells Lagoon,NT,0822,-12.5762506,131.2394314
20018,Litchfield Park,NT,0822,-13.1292,130.803
300,Livingstone,NT,0822,-12.682903,131.081889
20019,Lloyd Creek,NT,0822,-12.6208,131.122
20020,Mandorah,NT,0822,-12.4449,130.759
301,Maningrida,NT,0822,-12.0561356,134.2311504
24058,Mapuru,NT,0822,-12.435556,130.748056
20021,Maranunga,NT,0822,-13.7083,130.709
20022,Margaret River,NT,0822,-13.295,131.197
24059,Marrakai,NT,0822,-12.435556,130.748056
302,McMinns Lagoon,NT,0822,-12.5459321,131.0746794
24133,Micket Creek,NT,0822,-12.3651,130.9523
20023,Mickett Creek,NT,0822,-12.4059,130.955
303,Middle Point,NT,0822,-12.5647934,131.325275
24060,Milikapiti,NT,0822,-12.435556,130.748056
20024,Milingimbi,NT,0822,-12.0939,134.897
305,Millwood,NT,0822,-11.8764,131.92
20025,Milyakburra,NT,0822,-13.7793,136.202
20026,Minjilang,NT,0822,-11.1483,132.577
20027,Mount Bundey,NT,0822,-12.9038,131.677
20028,Murrumujuk,NT,0822,-12.2804,131.065
20029,Nauiyu,NT,0822,-13.7504,130.688
20030,Nemarluk,NT,0822,-14.1739,130.161
20031,Nganmarriyanga,NT,0822,-14.335,129.883
307,Nguiu,NT,0822,-11.7608881,130.6330634
20032,Numbulwar,NT,0822,-14.2762,135.74
20033,Numburindi,NT,0822,-13.9594,135.795
308,Oenpelli,NT,0822,-12.3255375,133.0550335
20034,Peppimenarti,NT,0822,-14.1457,130.083
20035,Pirlangimpi,NT,0822,-11.3903,130.421
309,Point Stephens,NT,0822,-11.8763843,131.9196471
20036,Point Stuart,NT,0822,-12.5739,131.732
310,Pularumpi,NT,0822,-11.403865,130.4174858
311,Pulumpa,NT,0822,-14.335,129.883
20037,Rakula,NT,0822,-13.1205,130.657
20038,Ramingining,NT,0822,-12.3283,134.928
20039,Robin Falls,NT,0822,-13.3093,131.147
20040,Rum Jungle,NT,0822,-13.0246,130.968
20041,Sandpalms Roadhouse,NT,0822,-12.8131,130.617
313,Southport,NT,0822,-12.722222,130.949167
20042,Stapleton,NT,0822,-13.2008,130.976
20043,Thamarrurr,NT,0822,-14.201,129.641
20044,Tipperary,NT,0822,-13.54,130.838
20045,Tivendale,NT,0822,-12.4651,130.951
20046,Tiwi Islands,NT,0822,-11.6969,130.878
20047,Tortilla Flats,NT,0822,-13.0845,131.125
20048,Tumbling Waters,NT,0822,-12.7656,130.956
315,Umbakumba,NT,0822,-13.86112,136.811614
20049,Vernon Islands,NT,0822,-12.0595,131.094
316,Virginia,NT,0822,-12.5483,131.017
317,Wadeye,NT,0822,-14.2408378,129.5207566
318,Wagait Beach,NT,0822,-12.435556,130.748056
20050,Wak Wak,NT,0822,-12.6619,131.335
20051,Warruwi,NT,0822,-11.6579,133.378
319,Weddell,NT,0822,-12.6733614,131.0477672
20052,West Arnhem,NT,0822,-12.2562,133.657
20053,Wickham,NT,0822,-12.5733,130.925
320,Winnellie,NT,0822,-12.428889,130.869722
20054,Wishart,NT,0822,-12.455,130.931
321,Woolaning,NT,0822,-13.10391,130.667007
20055,Wurrumiyanga,NT,0822,-11.7609,130.633
322,Berrimah,NT,0828,-12.433889,130.922778
323,Knuckey Lagoon,NT,0828,-12.425833,130.942222
24048,Holtze,NT,0829,-12.4587,130.961
20056,Pinelands,NT,0829,-12.4587,130.961
20057,Archer,NT,0830,-12.5164,130.971
326,Driver,NT,0830,-12.485085,130.973005
327,Durack,NT,0830,-12.475085,130.973005
328,Farrar,NT,0830,-12.478,130.991
329,Gray,NT,0830,-12.492205,130.978915
330,Marlow Lagoon,NT,0830,-12.498405,130.964515
331,Moulden,NT,0830,-12.51,130.976
332,Palmerston,NT,0830,-12.4784614,130.9851852
333,Shoal Bay,NT,0830,-12.4122468,130.9716227
334,Woodroffe,NT,0830,-12.499539,130.981
335,Yarrawonga,NT,0830,-12.471085,130.990115
336,Palmerston,NT,0831,-12.4784614,130.9851852
20058,Bakewell,NT,0832,-12.4987,130.993
20059,Bellamack,NT,0832,-12.5148,130.981
339,Gunn,NT,0832,-12.488685,130.991515
20060,Johnston,NT,0832,-12.4864,131.01
340,Mitchell,NT,0832,-12.5291024,130.9943034
341,Rosebery,NT,0832,-12.504825,130.991815
342,Rosebery Heights,NT,0832,-12.501829,130.9884539
20061,Zuccoli,NT,0832,-12.5102,131.007
20062,Virginia,NT,0834,-12.5405,131.029
21821,Coolalinga,NT,0835,-12.5242,131.042
343,Howard Springs,NT,0835,-12.4779013,131.0696413
344,Virginia,NT,0835,-12.4779013,131.0696413
24061,Girraween,NT,0836,-12.542319,131.157189
345,Herbert,NT,0836,-12.542319,131.157189
20063,Humpty Doo,NT,0836,-12.5753,131.102
347,Manton,NT,0837,-12.8316015,131.1604226
20064,Noonamah,NT,0837,-12.6342,131.074
349,Berry Springs,NT,0838,-12.7174085,131.0192349
20065,Coolalinga,NT,0839,-12.5188645,131.0406631
350,Dundee Beach,NT,0840,-12.7575418,130.3928484
351,Dundee Downs,NT,0840,-12.7669665,130.5025384
352,Dundee Forest,NT,0840,-12.8042078,130.4484499
353,Darwin River,NT,0841,-12.8357379,130.9788775
354,Batchelor,NT,0845,-13.0785018,131.0625213
355,Adelaide River,NT,0846,-13.1748284,131.1401349
356,Pine Creek,NT,0847,-13.8380256,131.8004409
20066,Cossack,NT,0850,-14.5052,132.193
20067,Emungalan,NT,0850,-14.4412,132.258
357,Katherine,NT,0850,-14.4521139,132.2715145
20068,Katherine East,NT,0850,-14.4662,132.285
20069,Katherine South,NT,0850,-14.469,132.259
20070,Lansdowne,NT,0850,-14.4487,132.366
358,Katherine,NT,0851,-14.4521139,132.2715145
20071,Arnold,NT,0852,-16.4713,134.287
20072,Baines,NT,0852,-15.9785,129.003
20073,Barunga,NT,0852,-14.5208,132.865
360,Beswick,NT,0852,-14.5582999,133.1141375
20074,Beswick Creek,NT,0852,-14.5643,133.072
20075,Binjari,NT,0852,-14.5501,132.184
20076,Birdum,NT,0852,-16.3068,133.385
20077,Bradshaw,NT,0852,-15.3589,131.266
20078,Buchanan,NT,0852,-17.1074,129.045
20079,Bulman Weemol,NT,0852,-13.6539,134.315
20080,Creswell,NT,0852,-17.9463,135.472
20081,Daguragu,NT,0852,-17.4193,130.802
361,Daly Waters,NT,0852,-16.253333,133.369167
20082,Delamere,NT,0852,-15.6848,131.672
362,Dunmarra,NT,0852,-16.6797,133.412
20083,Edith,NT,0852,-14.3044,132.082
363,Edith River,NT,0852,-14.2547,131.893
20084,Elsey,NT,0852,-14.9948,133.471
364,Elsey Station,NT,0852,-15.0842,133.124
20085,Florina,NT,0852,-14.577,132.028
20086,Flying Fox,NT,0852,-13.6636,134.349
20087,Gregory,NT,0852,-15.6379,130.867
20088,Gulung Mardrulk,NT,0852,-13.6601,134.353
20089,Gurindji,NT,0852,-17.6566,130.907
22843,Helen Springs Station,NT,0852,-18.4336,133.876
20090,Jilkminggan,NT,0852,-14.9615,133.293
20091,Kalkarindji,NT,0852,-17.4333,130.833
365,Kalkaringi,NT,0852,-17.4333,130.833
366,Katherine,NT,0852,-14.4521139,132.2715145
367,Lajamanu,NT,0852,-18.3325453,130.6337664
368,Larrimah,NT,0852,-15.5748288,133.2170993
20092,Limmen,NT,0852,-14.8928,135.01
369,Manbulloo,NT,0852,-14.6762852,132.0873958
20093,Maranboy,NT,0852,-14.5267,132.787
20094,Mataranka,NT,0852,-14.9234,133.066
20095,Mcarthur,NT,0852,-16.625,135.8
20096,Miniyeri,NT,0852,-15.2254,134.08
24134,Miniyerri,NT,0852,-15.2277,134.0832
20097,Ngukurr,NT,0852,-14.7328,134.732
20098,Nitmiluk,NT,0852,-14.0753,131.983
373,Numbulwar,NT,0852,-14.2762335,135.740254
24062,Nutwood Downs,NT,0852,-16.4713,134.287
20099,Pellew Islands,NT,0852,-15.6608,136.814
20100,Pigeon Hole,NT,0852,-16.7872,131.214
20101,Robinson River,NT,0852,-16.1585,137.175
20102,Sturt Plateau,NT,0852,-15.6591,132.612
20103,Tanami East,NT,0852,-16.7552,132.571
20104,Timber Creek,NT,0852,-15.6432,130.467
20105,Top Springs,NT,0852,-16.5503,131.803
20106,Uralla,NT,0852,-14.4858,132.32
20107,Venn,NT,0852,-14.5934,132.48
20108,Victoria River,NT,0852,-16.7123,130.518
375,Victoria River Downs,NT,0852,-15.6164,131.128
20109,Warumungu,NT,0852,-19.4366,134.223
376,Wave Hill,NT,0852,-17.433333,130.833333
20110,Wilton,NT,0852,-14.4025,135.086
20111,Yarralin,NT,0852,-16.4526,130.842
20112,Tindal,NT,0853,-14.5473,132.374
377,Tindal RAAF,NT,0853,-14.5129,132.365
378,Borroloola,NT,0854,-16.0684461,136.3097128
20113,King Ash Bay,NT,0854,-15.9335,136.483
380,Tennant Creek,NT,0860,-19.6573896,134.1815176
381,Brunchilly,NT,0861,-18.874571,134.500504
382,Tennant Creek,NT,0861,-19.648362,134.1899907
383,Avon Downs,NT,0862,-20.0303016,137.4905275
20114,Calvert,NT,0862,-17.1338,137.494
384,Cresswell Downs,NT,0862,-19.2033786,136.3866597
385,Elliott,NT,0862,-17.553611,133.544722
386,Helen Springs,NT,0862,-18.260772,133.9974132
387,Muckaty Station,NT,0862,-18.9177993,136.516262
388,Newcastle Waters,NT,0862,-17.366667,133.4
20115,Nicholson,NT,0862,-19.0601,136.689
20116,Pamayu,NT,0862,-18.3189,133.795
389,Phillip Creek Station,NT,0862,-18.7922,134.031
390,Renner Springs,NT,0862,-18.3182596,133.7947048
20117,Tablelands,NT,0862,-19.7089,135.827
391,Tennant Creek,NT,0862,-19.648362,134.1899907
392,Three Ways,NT,0862,-19.6484,134.19
393,Warrego,NT,0862,-18.9177993,136.516262
394,Wollogorang Station,NT,0862,-18.9177993,136.516262
395,Wycliffe Well,NT,0862,-20.8,134.233
396,Alice Springs,NT,0870,-23.698042,133.8807471
20118,Araluen,NT,0870,-23.6961,133.853
20119,Braitling,NT,0870,-23.6753,133.865
20120,Ciccone,NT,0870,-23.6926,133.87
20121,Desert Springs,NT,0870,-23.7142,133.889
20122,East Side,NT,0870,-23.6887,133.901
20123,Gillen,NT,0870,-23.7085,133.865
20124,Sadadeen,NT,0870,-23.7044,133.903
20125,Stuart,NT,0870,-23.6765,133.882
20126,The Gap,NT,0870,-23.7146,133.874
20127,White Gums,NT,0870,-23.7549,133.772
397,Alice Springs,NT,0871,-23.698042,133.8807471
398,Aherrenge,NT,0872,-21.6721,135.232
399,Ali Curung,NT,0872,-21.0027811,134.4048542
400,Alice Springs,NT,0872,-23.698042,133.8807471
401,Amata,NT,0872,-26.1508962,131.1466585
23884,Amata,SA,0872,-25.1299,132.57
402,Amoonguna,NT,0872,-23.7637984,133.9293711
20128,Ampilatwatja,NT,0872,-21.6565,135.225
20129,Anangu Pitjantjatjara Yankunytjatjara,NT,0872,-23.5887,131.281
20130,Anatye,NT,0872,-22.6893,136.411
20131,Anmatjere,NT,0872,-22.2457,133.425
403,Antewenegerrde,NT,0872,-23.5887,131.281
404,Areyonga,NT,0872,-24.073056,132.269167
20132,Atitjere,NT,0872,-22.9797,134.932
20133,Ayers Range South,SA,0872,-26.1906,133.268
406,Ayers Rock,NT,0872,-25.3444,131.037
20134,Barrow Creek,NT,0872,-21.3799,133.976
20135,Burt Plain,NT,0872,-23.5343,133.863
20136,Canteen Creek,NT,0872,-20.64,135.588
20137,Chilla Well,NT,0872,-21.5428,131
20138,Costello,NT,0872,-21.152,136.998
20139,Davenport,NT,0872,-21.5123,133.905
20140,De Rose Hill,SA,0872,-26.5561,133.311
409,Docker River,NT,0872,-24.8742,129.084
20141,Engawala,NT,0872,-22.8053,134.458
410,Erldunda,NT,0872,-25.1977877,133.2007976
411,Ernabella,SA,0872,-26.2796,132.134
22838,Ernabella (Pukatja),SA,0872,-26.2796,132.134
412,Finke,NT,0872,-25.5815982,134.5776916
413,Fregon,SA,0872,-26.7655,132.028
20142,Ghan,NT,0872,-25.199,133.202
414,Gibson Desert North,WA,0872,-22.2876036,126.8924386
20143,Gibson Desert South,WA,0872,-25.0143,126.93
416,Haasts Bluff,NT,0872,-23.447,131.882
20144,Hale,NT,0872,-23.6812,134.218
20145,Hart,NT,0872,-22.9799,134.919
20146,Hart Range,NT,0872,-23.1667,134.833
20147,Hermannsburg,NT,0872,-23.9431,132.778
20148,Hugh,NT,0872,-23.8128,133.847
418,Imampa,NT,0872,-25.1299,132.57
20149,Imanpa,NT,0872,-25.1299,132.57
419,Indulkana,SA,0872,-26.9661,133.308
22844,Indulkana (Iwantja),SA,0872,-26.9661,133.308
20150,Ininti Store,NT,0872,-25.3476,131.065
24063,Irrunytju,WA,0872,-25.1299,132.57
20151,Iwantja,SA,0872,-26.9661,133.308
420,Jay Creek,NT,0872,-23.8254,133.482
20152,Kalka,SA,0872,-26.1171,129.152
20153,Kaltjiti,SA,0872,-26.7655,132.028
20154,Kaltukatjara,NT,0872,-24.8742,129.084
24064,Kanpa,WA,0872,-25.1299,132.57
20155,Kanpi,SA,0872,-26.1676,130.118
23966,Kings Creek Station,NT,0872,-25.1299,132.57
422,Kintore,NT,0872,-23.276389,129.390278
20156,Kiwirrkurra,WA,0872,-22.8151,127.762
20157,Kulgera,NT,0872,-25.8436,133.288
20158,Kunparrka,NT,0872,-23.1989,131.801
20159,Lake Mackay,NT,0872,-22.5939,128.695
20160,Lambina,SA,0872,-26.9884,134.021
20161,Laramba,NT,0872,-22.5421,132.761
23973,MacDonnell Range,NT,0872,-25.1299,132.57
24065,Mantamaru,WA,0872,-25.1299,132.57
20162,Mereenie,NT,0872,-23.8953,131.826
20163,Mimili,SA,0872,-27.0061,132.71
20164,Mount Liebig,NT,0872,-23.2652,131.271
20165,Mount Zeil,NT,0872,-23.6851,132.674
427,Mulga Bore,NT,0872,-22.4526,134.211
20166,Murputja,SA,0872,-26.1593,130.184
428,Murputja Homelands,NT,0872,-26.1593,130.184
20167,Mutitjulu,NT,0872,-25.3507,131.067
20168,Namatjira,NT,0872,-23.954,132.773
24066,Napperby Station,NT,0872,-25.1299,132.57
20169,Ngaanyatjarra-Giles,WA,0872,-25.0555,128.311
20170,Nyapari,SA,0872,-26.1758,130.221
20171,Nyirripi,NT,0872,-22.6523,130.569
24067,Papulankutja,WA,0872,-25.1299,132.57
20172,Papunya,NT,0872,-23.2039,131.915
20173,Patjarr,WA,0872,-24.6163,126.314
20174,Petermann,NT,0872,-24.2521,131.511
20175,Pipalyatjara,SA,0872,-26.1621,129.171
433,Pitjantjatjara Homelands,NT,0872,-23.5887,131.281
20176,Pukatja,SA,0872,-26.2796,132.134
20177,Sandover,NT,0872,-21.8147,135.936
434,Santa Teresa,NT,0872,-24.129318,134.3741498
20178,Simpson,NT,0872,-25.0466,136.744
20179,Tanami,NT,0872,-19.9564,129.697
20180,Tara,NT,0872,-21.4896,133.996
24029,Telegraph Station,NT,0872,-25.1299,132.57
435,Thangkenharenge,NT,0872,-23.5887,131.281
436,Ti Tree,NT,0872,-22.1285552,133.4172066
20181,Tieyon,SA,0872,-26.1045,133.819
20182,Titjikala,NT,0872,-24.6802,134.075
20183,Tjirrkarli,WA,0872,-26.0017,125.471
20184,Tjukurla,WA,0872,-24.3475,128.719
439,Uluru,NT,0872,-25.3444277,131.0368822
440,Umpangara,NT,0872,-23.5887,131.281
20185,Umuwa,SA,0872,-26.4662,132.041
441,Urapuntja,NT,0872,-21.8998,134.841
20186,Wallace Rockhole,NT,0872,-24.1236,133.09
443,Wanarn,NT,0872,-23.5887,131.281
444,Warakurna,WA,0872,-25.0011,128.288
20187,Watarru,SA,0872,-27.0236,129.901
20188,Watinuma,SA,0872,-26.5224,131.881
445,Willowra,NT,0872,-21.2477653,132.6111369
20189,Wilora,NT,0872,-21.7463,133.726
20190,Wingellina,WA,0872,-26.0644,128.931
20191,Wutunugurra,NT,0872,-20.4632,135.251
448,Yuelamu,NT,0872,-22.2569675,132.2074134
449,Yuendumu,NT,0872,-22.2538136,131.7957309
450,Yulara,NT,0872,-25.2334936,130.9848698
20192,Yunyarinyi,SA,0872,-26.3271,132.447
20193,Amoonguna,NT,0873,-23.7638,133.929
20194,Arumbera,NT,0873,-23.7695,133.868
20195,Connellan,NT,0873,-23.7721,133.912
24068,Heavitree Gap Cpa,NT,0873,-23.7638,133.929
20196,Ilparpa,NT,0873,-23.7548,133.82
20197,Kilgariff,NT,0873,-23.7499,133.876
20198,Ross,NT,0873,-23.7455,133.901
20199,Irlpme,NT,0874,-23.6407,133.866
20200,Mount Johns,NT,0874,-23.723,133.89
20201,Undoolya,NT,0874,-23.6848,133.922
20202,Flynn,NT,0875,-23.7208,133.865
20203,Larapinta,NT,0875,-23.6931,133.831
20204,Gapuwiyak,NT,0880,-12.5032,135.806
452,Gove,NT,0880,-12.1825,136.781944
20205,Gunyangara,NT,0880,-12.2256,136.702
453,Nhulunbuy,NT,0880,-12.1825,136.781944
20206,Yirrkala,NT,0880,-12.2528,136.892
455,Nhulunbuy,NT,0881,-12.1825,136.781944
20207,Alyangula,NT,0885,-13.8529,136.422
457,Jabiru,NT,0886,-12.6688351,132.8345405
1,Winnellie,NT,0906,-12.428889,130.869722
2,Winnellie,NT,0907,-12.428889,130.869722
3,Charles Darwin University,NT,0909,-12.3718,130.869
23913,University,NT,0909,-12.3718,130.869
458,Sydney,NSW,1001,-33.8688197,151.2092955
459,Sydney,NSW,1002,-33.8688197,151.2092955
460,Sydney,NSW,1003,-33.8688197,151.2092955
461,Sydney,NSW,1004,-33.8688197,151.2092955
462,Sydney,NSW,1005,-33.8688197,151.2092955
463,Sydney,NSW,1006,-33.8688197,151.2092955
464,Sydney,NSW,1007,-33.8688197,151.2092955
465,Sydney,NSW,1008,-33.8688197,151.2092955
466,Sydney,NSW,1009,-33.8688197,151.2092955
467,Sydney,NSW,1010,-33.8688197,151.2092955
468,Sydney,NSW,1020,-33.8688197,151.2092955
469,Sydney,NSW,1021,-33.8688197,151.2092955
470,Sydney,NSW,1022,-33.8688197,151.2092955
471,Sydney,NSW,1023,-33.8688197,151.2092955
472,Sydney,NSW,1025,-33.8688197,151.2092955
473,Sydney,NSW,1026,-33.8688197,151.2092955
474,Sydney,NSW,1027,-33.8688197,151.2092955
475,Sydney,NSW,1028,-33.8688197,151.2092955
476,Sydney,NSW,1029,-33.8688197,151.2092955
477,Sydney,NSW,1030,-33.8688197,151.2092955
478,Sydney,NSW,1031,-33.8688197,151.2092955
479,Sydney,NSW,1032,-33.8688197,151.2092955
480,Sydney,NSW,1033,-33.8688197,151.2092955
481,Sydney,NSW,1034,-33.8688197,151.2092955
482,Sydney,NSW,1035,-33.8688197,151.2092955
483,Sydney,NSW,1036,-33.8688197,151.2092955
484,Sydney,NSW,1037,-33.8688197,151.2092955
485,Sydney,NSW,1038,-33.8688197,151.2092955
486,Sydney,NSW,1039,-33.8688197,151.2092955
487,Sydney,NSW,1040,-33.8688197,151.2092955
488,Sydney,NSW,1041,-33.8688197,151.2092955
489,Sydney,NSW,1042,-33.8688197,151.2092955
490,Sydney,NSW,1043,-33.8688197,151.2092955
491,Sydney,NSW,1044,-33.8688197,151.2092955
492,Sydney,NSW,1045,-33.8688197,151.2092955
493,Sydney,NSW,1046,-33.8688197,151.2092955
494,Sydney,NSW,1100,-33.8688197,151.2092955
495,Sydney,NSW,1101,-33.8688197,151.2092955
496,Sydney,NSW,1105,-33.8688197,151.2092955
497,Sydney,NSW,1106,-33.8688197,151.2092955
498,Sydney,NSW,1107,-33.8688197,151.2092955
499,Sydney,NSW,1108,-33.8688197,151.2092955
500,Sydney,NSW,1109,-33.8688197,151.2092955
501,Sydney,NSW,1110,-33.8688197,151.2092955
502,Sydney,NSW,1112,-33.8688197,151.2092955
503,Sydney,NSW,1113,-33.8688197,151.2092955
504,Sydney,NSW,1114,-33.8688197,151.2092955
505,Sydney,NSW,1115,-33.8688197,151.2092955
506,Sydney,NSW,1116,-33.8688197,151.2092955
507,Sydney,NSW,1117,-33.8688197,151.2092955
508,Sydney,NSW,1118,-33.8688197,151.2092955
509,Sydney,NSW,1119,-33.8688197,151.2092955
510,Sydney,NSW,1120,-33.8688197,151.2092955
511,Sydney,NSW,1121,-33.8688197,151.2092955
512,Sydney,NSW,1122,-33.8688197,151.2092955
513,Sydney,NSW,1123,-33.8688197,151.2092955
514,Sydney,NSW,1124,-33.8688197,151.2092955
515,Sydney,NSW,1125,-33.8688197,151.2092955
516,Sydney,NSW,1126,-33.8688197,151.2092955
517,Sydney,NSW,1127,-33.8688197,151.2092955
518,Sydney,NSW,1128,-33.8688197,151.2092955
519,Sydney,NSW,1129,-33.8688197,151.2092955
520,Sydney,NSW,1130,-33.8688197,151.2092955
521,Sydney,NSW,1131,-33.8688197,151.2092955
522,Sydney,NSW,1132,-33.8688197,151.2092955
523,Sydney,NSW,1133,-33.8688197,151.2092955
524,Sydney,NSW,1134,-33.8688197,151.2092955
525,Sydney,NSW,1135,-33.8688197,151.2092955
526,Sydney,NSW,1136,-33.8688197,151.2092955
527,Sydney,NSW,1137,-33.8688197,151.2092955
528,Sydney,NSW,1138,-33.8688197,151.2092955
529,Sydney,NSW,1139,-33.8688197,151.2092955
530,Sydney,NSW,1140,-33.8688197,151.2092955
531,Sydney,NSW,1141,-33.8688197,151.2092955
532,Sydney,NSW,1142,-33.8688197,151.2092955
533,Sydney,NSW,1143,-33.8688197,151.2092955
534,Sydney,NSW,1144,-33.8688197,151.2092955
535,Sydney,NSW,1145,-33.8688197,151.2092955
536,Sydney,NSW,1146,-33.8688197,151.2092955
537,Sydney,NSW,1147,-33.8688197,151.2092955
538,Sydney,NSW,1148,-33.8688197,151.2092955
539,Sydney,NSW,1149,-33.8688197,151.2092955
540,Sydney,NSW,1150,-33.8688197,151.2092955
541,Sydney,NSW,1151,-33.8688197,151.2092955
542,Sydney,NSW,1152,-33.8688197,151.2092955
543,Sydney,NSW,1153,-33.8688197,151.2092955
544,Sydney,NSW,1154,-33.8688197,151.2092955
545,Sydney,NSW,1155,-33.8688197,151.2092955
546,Sydney,NSW,1156,-33.8688197,151.2092955
547,Sydney,NSW,1157,-33.8688197,151.2092955
